"poll_id","pollster_id","pollster","sponsor_ids","sponsors","display_name","pollster_rating_id","pollster_rating_name","numeric_grade","pollscore","methodology","transparency_score","state","start_date","end_date","sponsor_candidate_id","sponsor_candidate","sponsor_candidate_party","question_id","sample_size","population","subpopulation","population_full","tracking","created_at","notes","url","url_article","url_topline","url_crosstab","source","internal","partisan","cycle","office_type","seat_name","seat_number","election_date","stage","party","pct","answer","candidate_name","candidate_id","race_id","ranked_choice_round","ranked_choice_reallocated","ranked_choice_final","nationwide_match","hypothetical"
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",0,"Yasger","Ken Yasger","c581acf0-feaf-4328-a6bf-387cffa9d77a","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",1,"Olinger II","Leland Olinger II","ede378db-5e22-4aa9-9b96-d04bcaab2ab7","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",1,"Dean (Clark)","Clark Dean","273c698a-e152-48ef-b32f-ea4d1ae4b4bd","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",2,"Kirkpatrick (Gregg)","Gregg Kirkpatrick","9db38740-951a-4ca3-bfde-de1c88c5ace4","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",10,"Carr (Chris)","Chris Carr","642183aa-5297-4010-b147-07554001ceb6","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",16,"Raffensperger","Brad Raffensperger","c9fdf248-804f-4ea7-a708-9037036a66ba","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",27,"Jones (Burt)","Burt Jones","f8927882-476d-4db8-8a6f-62643f5d6171","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"148027e2-216a-483d-a1cf-77edccd134bc","adedfb3e-f4d9-4121-ae17-125b39b27da3","InsiderAdvantage","","","InsiderAdvantage",243,"InsiderAdvantage",,,"",,"GA","5/16/26","5/17/26",,,,"d4e151f3-013f-409e-acbd-5a44f5c0f26c",800,"lv",,"lv",,"5/18/26 08:11",,"https://insideradvantage.com/insideradvantage-georgia-gop-survey-jackson-and-jones-likely-headed-to-runoff-dooley-moves-into-second-place-behind-collins-towery-warns-republican-national-party-of-early-voting-failure/",,,,,,,2026,"Governor",,,2026-05-19,"primary","REP",31,"Jackson (Rick)","Rick Jackson","b2fbdd4b-5586-4494-bc67-e76e0fabe59e","d4541b3a-2a8a-4c5e-aeac-23d47f88089d",,FALSE,FALSE,,
"a13a661b-89be-4d2b-a371-09edc4fc4ea4","9d39ad0f-23bc-4e75-8390-8db5132e1207","Barbara Jordan Public Policy Research and Survey Center","","","Barbara Jordan Public Policy Research and Survey Center",,,,,"Nonprobability Panel",,"TX","4/22/26","5/6/26",,,,"adc98b7e-edc9-4b67-9560-fc8da22a7d50",1223,"lv",,"lv",,"5/18/26 07:58",,"https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",5,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","fe1f0a9f-398c-415d-a0f1-74b42972f5db",,FALSE,FALSE,,
"a13a661b-89be-4d2b-a371-09edc4fc4ea4","9d39ad0f-23bc-4e75-8390-8db5132e1207","Barbara Jordan Public Policy Research and Survey Center","","","Barbara Jordan Public Policy Research and Survey Center",,,,,"Nonprobability Panel",,"TX","4/22/26","5/6/26",,,,"adc98b7e-edc9-4b67-9560-fc8da22a7d50",1223,"lv",,"lv",,"5/18/26 07:58",,"https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf",,,,,,,2026,"Governor",,,2026-11-03,"general","LIB",3,"Dixon","Pat Dixon","0ac02528-6040-42de-938b-3ff72e543c3f","fe1f0a9f-398c-415d-a0f1-74b42972f5db",,FALSE,FALSE,,
"a13a661b-89be-4d2b-a371-09edc4fc4ea4","9d39ad0f-23bc-4e75-8390-8db5132e1207","Barbara Jordan Public Policy Research and Survey Center","","","Barbara Jordan Public Policy Research and Survey Center",,,,,"Nonprobability Panel",,"TX","4/22/26","5/6/26",,,,"adc98b7e-edc9-4b67-9560-fc8da22a7d50",1223,"lv",,"lv",,"5/18/26 07:58",,"https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",43,"Hinojosa (Gina)","Gina Hinojosa","b1908e01-f963-4f2f-9053-c9b88e559363","fe1f0a9f-398c-415d-a0f1-74b42972f5db",,FALSE,FALSE,,
"a13a661b-89be-4d2b-a371-09edc4fc4ea4","9d39ad0f-23bc-4e75-8390-8db5132e1207","Barbara Jordan Public Policy Research and Survey Center","","","Barbara Jordan Public Policy Research and Survey Center",,,,,"Nonprobability Panel",,"TX","4/22/26","5/6/26",,,,"adc98b7e-edc9-4b67-9560-fc8da22a7d50",1223,"lv",,"lv",,"5/18/26 07:58",,"https://static1.squarespace.com/static/67aa7aa3e284b002cd6a420e/t/6a0addffcba58d0751053542/1779097087749/TSUTexasNov2026.pdf",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",49,"Abbott","Greg Abbott","032d17c6-0f30-49d1-8383-2dc8f4a73856","fe1f0a9f-398c-415d-a0f1-74b42972f5db",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"3fc50082-8208-4c3f-8c71-c30c4d2ae1bc",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",16,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"3fc50082-8208-4c3f-8c71-c30c4d2ae1bc",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"3fc50082-8208-4c3f-8c71-c30c4d2ae1bc",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",6,"Lytle","Hugh Lytle","a7d78078-aaea-46d8-a431-36a3b56f6908","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"3fc50082-8208-4c3f-8c71-c30c4d2ae1bc",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",35,"Schweikert","David Schweikert","f1a4212f-e27d-4990-b9a9-89131e8b28ed","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"3fc50082-8208-4c3f-8c71-c30c4d2ae1bc",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",42,"Hobbs","Katie Hobbs","a660fa11-fed0-4c4a-b39a-c02be352285f","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"b3b7f2b6-cf59-4684-9565-7163ae359d01",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",16,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"b3b7f2b6-cf59-4684-9565-7163ae359d01",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","NONE",1,"Someone else","Someone else","d23503df-ca4b-41e0-807f-67f2629609ac","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"b3b7f2b6-cf59-4684-9565-7163ae359d01",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","IND",5,"Lytle","Hugh Lytle","a7d78078-aaea-46d8-a431-36a3b56f6908","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"b3b7f2b6-cf59-4684-9565-7163ae359d01",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","REP",37,"Biggs","Andy Biggs","74ea15a7-1210-4a35-b812-b02b7c7681d0","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"b3b7f2b6-cf59-4684-9565-7163ae359d01",996,"rv",,"rv",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-11-03,"general","DEM",41,"Hobbs","Katie Hobbs","a660fa11-fed0-4c4a-b39a-c02be352285f","118daea0-3ebb-4a32-af77-bb896d1c7e6d",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"bd8f7b11-ea30-4efb-8c1a-9026dc0a7b35",375,"rv","r","rv-r",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-08-04,"primary","NONE",34,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","e1539fca-976d-4543-8fd9-a898e2de0864",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"bd8f7b11-ea30-4efb-8c1a-9026dc0a7b35",375,"rv","r","rv-r",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-08-04,"primary","REP",18,"Schweikert","David Schweikert","f1a4212f-e27d-4990-b9a9-89131e8b28ed","e1539fca-976d-4543-8fd9-a898e2de0864",,FALSE,FALSE,,
"b12e716c-8ade-4de5-bcdb-51d77e1aa07c","9b7fb509-d8c7-41d5-8c3a-2f534b3f7068","Noble Predictive Insights","","","Noble Predictive Insights",235,"Noble Predictive Insights",,,"",,"AZ","5/5/26","5/7/26",,,,"bd8f7b11-ea30-4efb-8c1a-9026dc0a7b35",375,"rv","r","rv-r",,"5/16/26 13:20",,"https://www.noblepredictiveinsights.com/post/azgov-biggs-nears-majority-as-hobbs-holds-early-edge",,,,,,,2026,"Governor",,,2026-08-04,"primary","REP",48,"Biggs","Andy Biggs","74ea15a7-1210-4a35-b812-b02b7c7681d0","e1539fca-976d-4543-8fd9-a898e2de0864",,FALSE,FALSE,,
"6d03f69f-26d3-44f4-9667-0cead4760720","c54f4f52-c7f1-438b-aad5-3b8296377f6b","Hoffman Research Group","","","Hoffman Research Group",141,"Hoffman Research Group",,,"",,"OR","5/11/26","5/12/26",,"Chris Dudley","REP","550ad1ae-4104-4c44-a50b-499ab757940a",603,"lv",,"lv",,"5/15/26 12:14",,"https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","DEM",45,"Kotek","Tina Kotek","7f4afe03-27bc-4066-a5b8-a3ab64002c20","97bf563e-8aaf-462b-9b20-2acf8b435179",,FALSE,FALSE,,
"6d03f69f-26d3-44f4-9667-0cead4760720","c54f4f52-c7f1-438b-aad5-3b8296377f6b","Hoffman Research Group","","","Hoffman Research Group",141,"Hoffman Research Group",,,"",,"OR","5/11/26","5/12/26",,"Chris Dudley","REP","550ad1ae-4104-4c44-a50b-499ab757940a",603,"lv",,"lv",,"5/15/26 12:14",,"https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","REP",45,"Drazan","Christine Drazan","2da6ff47-51d5-4f84-9edb-13f7f0cec380","97bf563e-8aaf-462b-9b20-2acf8b435179",,FALSE,FALSE,,
"6d03f69f-26d3-44f4-9667-0cead4760720","c54f4f52-c7f1-438b-aad5-3b8296377f6b","Hoffman Research Group","","","Hoffman Research Group",141,"Hoffman Research Group",,,"",,"OR","5/11/26","5/12/26",,"Chris Dudley","REP","a1cf0faa-daab-4090-8548-81d2546b2247",603,"lv",,"lv",,"5/15/26 12:14",,"https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","DEM",44,"Kotek","Tina Kotek","7f4afe03-27bc-4066-a5b8-a3ab64002c20","97bf563e-8aaf-462b-9b20-2acf8b435179",,FALSE,FALSE,,
"6d03f69f-26d3-44f4-9667-0cead4760720","c54f4f52-c7f1-438b-aad5-3b8296377f6b","Hoffman Research Group","","","Hoffman Research Group",141,"Hoffman Research Group",,,"",,"OR","5/11/26","5/12/26",,"Chris Dudley","REP","a1cf0faa-daab-4090-8548-81d2546b2247",603,"lv",,"lv",,"5/15/26 12:14",,"https://www.oregonlive.com/politics/2026/05/how-would-these-republican-candidates-for-governor-fare-against-kotek-in-november-what-new-poll-shows.html",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","REP",48,"Dudley","Chris Dudley","efedf370-629a-4074-bbc9-8918e57e28cb","97bf563e-8aaf-462b-9b20-2acf8b435179",,FALSE,FALSE,,
"fba38c00-600a-4853-8185-203913c2ab61","7a9d7082-9b32-4809-a081-01498609ddef","Cherry Communications","cdd780c5-c015-46a0-afd9-661ca1bbde0d","Florida Chamber of Commerce","Cherry Communications",49,"Cherry Communications",,,"Live Phone",,"FL","5/1/26","5/9/26",,,,"53570405-61b9-4c93-8b18-9f538b889cae",604,"lv",,"lv",,"5/15/26 09:33",,"https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","DEM",39,"Demings (Jerry)","Jerry Demings","8f3f821e-0575-4bdf-a69a-77917679dc4e","5c30013f-cca8-40cc-bdbf-2dfb75c5214b",,FALSE,FALSE,,
"fba38c00-600a-4853-8185-203913c2ab61","7a9d7082-9b32-4809-a081-01498609ddef","Cherry Communications","cdd780c5-c015-46a0-afd9-661ca1bbde0d","Florida Chamber of Commerce","Cherry Communications",49,"Cherry Communications",,,"Live Phone",,"FL","5/1/26","5/9/26",,,,"53570405-61b9-4c93-8b18-9f538b889cae",604,"lv",,"lv",,"5/15/26 09:33",,"https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","REP",48,"Donalds","Byron Donalds","c034dd95-7ebf-4049-95fa-f40321bde9e1","5c30013f-cca8-40cc-bdbf-2dfb75c5214b",,FALSE,FALSE,,
"fba38c00-600a-4853-8185-203913c2ab61","7a9d7082-9b32-4809-a081-01498609ddef","Cherry Communications","cdd780c5-c015-46a0-afd9-661ca1bbde0d","Florida Chamber of Commerce","Cherry Communications",49,"Cherry Communications",,,"Live Phone",,"FL","5/1/26","5/9/26",,,,"888138b9-b2e3-4999-8966-704493cecbde",604,"lv",,"lv",,"5/15/26 09:33",,"https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","DEM",39,"Jolly","David W. Jolly","7070a6f6-a9b5-4d93-a452-860dff7cef42","5c30013f-cca8-40cc-bdbf-2dfb75c5214b",,FALSE,FALSE,,
"fba38c00-600a-4853-8185-203913c2ab61","7a9d7082-9b32-4809-a081-01498609ddef","Cherry Communications","cdd780c5-c015-46a0-afd9-661ca1bbde0d","Florida Chamber of Commerce","Cherry Communications",49,"Cherry Communications",,,"Live Phone",,"FL","5/1/26","5/9/26",,,,"888138b9-b2e3-4999-8966-704493cecbde",604,"lv",,"lv",,"5/15/26 09:33",,"https://floridapolitics.com/archives/796600-florida-chamber-poll-floridas-republican-tilt-holds-steady/",,,,,,"REP",2026,"Governor",,,2026-11-03,"general","REP",47,"Donalds","Byron Donalds","c034dd95-7ebf-4049-95fa-f40321bde9e1","5c30013f-cca8-40cc-bdbf-2dfb75c5214b",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","NONE",3,"Don't know","Don't know","d8390906-54c4-4050-9005-4934a65fa7b1","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","DEM",12,"King (Angus)","Angus King III","f99cfbea-389a-49f5-8baf-dc9944de65c9","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","DEM",15,"Jackson (Troy)","Troy Jackson","dce3faa3-ebe4-41f6-a93a-d35df465d6e4","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","DEM",32,"Shah (Nirav)","Nirav Shah","7969fc81-0dd3-4a5f-a4cb-8e0e168675dd","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","DEM",18,"Bellows","Shenna Bellows","31950ba5-8cc9-4f26-bc5c-04d3db951e9a","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
"f5b3fba5-977e-43bd-8e84-8fe333b87aea","a64a876e-bc33-45b8-b3d1-86ae963bfa7d","GQR","","","GQR",126,"GQR",,,"",,"ME","5/6/26","5/9/26",,"Hannah Pingree","DEM","8d7ff3c3-aafb-4896-b021-fcd4cb4f3025",500,"lv","d","lv-d",,"5/14/26 11:49",,"https://x.com/Alex_Roarty/status/2054934082748887155/photo/1",,,,,,"DEM",2026,"Governor",,,2026-06-09,"primary","DEM",20,"Pingree (Hannah)","Hannah Pingree","363dd8b9-4249-4611-9ade-4da1de828d2f","05b1a5cd-6083-49ac-8d77-00134c1b9a9d",,FALSE,FALSE,,
